phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
measurement,65,5,456,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,512717,0.512717,515749,0.515749,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,66,0,457,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,619170,0.61917,622734,0.622734,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,66,1,458,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,514368,0.514368,517064,0.517064,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,66,2,459,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,469784,0.469784,472683,0.472683,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,66,3,460,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,279922,0.279922,282099,0.282099,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,66,4,461,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,394953,0.394953,397559,0.397559,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,66,5,462,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,343626,0.343626,345764,0.345764,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,67,0,463,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,323601,0.323601,325448,0.325448,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,67,1,464,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,335997,0.335997,337845,0.337845,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,67,2,465,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,517917,0.517917,520448,0.520448,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,67,3,466,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,470425,0.470425,472661,0.472661,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,67,4,467,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,284221,0.284221,286220,0.28622,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,67,5,468,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,677470,0.67747,680799,0.680799,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,68,0,469,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,407675,0.407675,410161,0.410161,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,68,1,470,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,325537,0.325537,327798,0.327798,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,68,2,471,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,351097,0.351097,353342,0.353342,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,68,3,472,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,515378,0.515378,517704,0.517704,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,68,4,473,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,471772,0.471772,474009,0.474009,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,68,5,474,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,543981,0.543981,549130,0.54913,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,69,0,475,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,283706,0.283706,285816,0.285816,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,69,1,476,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,393527,0.393527,396306,0.396306,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,69,2,477,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,342184,0.342184,344412,0.344412,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,69,3,478,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,448767,0.448767,452100,0.4521,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,69,4,479,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,532537,0.532537,534918,0.534918,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,69,5,480,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,859201,0.859201,864200,0.8642,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,70,0,481,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,957529,0.957529,962312,0.962312,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,70,1,482,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,283719,0.283719,286069,0.286069,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,70,2,483,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,476812,0.476812,480383,0.480383,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,70,3,484,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,540526,0.540526,543909,0.543909,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,70,4,485,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,337703,0.337703,340143,0.340143,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,70,5,486,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,522981,0.522981,526087,0.526087,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,71,0,487,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,521665,0.521665,524383,0.524383,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,71,1,488,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,468498,0.468498,471130,0.47113,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,71,2,489,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,455941,0.455941,459284,0.459284,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,71,3,490,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,373623,0.373623,375653,0.375653,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,71,4,491,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,337855,0.337855,339931,0.339931,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,71,5,492,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,376614,0.376614,379457,0.379457,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,72,0,493,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,545320,0.54532,549289,0.549289,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,72,1,494,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,406664,0.406664,410009,0.410009,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,72,2,495,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,294951,0.294951,297294,0.297294,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,72,3,496,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,460009,0.460009,463425,0.463425,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,72,4,497,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,560201,0.560201,563143,0.563143,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,72,5,498,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,338893,0.338893,341217,0.341217,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,73,0,499,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,423114,0.423114,426639,0.426639,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,73,1,500,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,284635,0.284635,286759,0.286759,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,73,2,501,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,466861,0.466861,469695,0.469695,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,73,3,502,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,952818,0.952818,956577,0.956577,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,73,4,503,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,371513,0.371513,373939,0.373939,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,73,5,504,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,342017,0.342017,344335,0.344335,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,74,0,505,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,282157,0.282157,283979,0.283979,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,74,1,506,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,479572,0.479572,482163,0.482163,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,74,2,507,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,558802,0.558802,561700,0.5617,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,74,3,508,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,343621,0.343621,345711,0.345711,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,74,4,509,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,589699,0.589699,592990,0.59299,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,74,5,510,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,401765,0.401765,404531,0.404531,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,75,0,511,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,456778,0.456778,459023,0.459023,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,75,1,512,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,904002,0.904002,907429,0.907429,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,75,2,513,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,329661,0.329661,331814,0.331814,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,75,3,514,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,332644,0.332644,335039,0.335039,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,75,4,515,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,401349,0.401349,403811,0.403811,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,75,5,516,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,513760,0.51376,518144,0.518144,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,76,0,517,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,531875,0.531875,534421,0.534421,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,76,1,518,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,333126,0.333126,335283,0.335283,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,76,2,519,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,331720,0.33172,333860,0.33386,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,76,3,520,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,409109,0.409109,411567,0.411567,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,76,4,521,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,293594,0.293594,296033,0.296033,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,76,5,522,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,466675,0.466675,469102,0.469102,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,77,0,523,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,604522,0.604522,609006,0.609006,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,77,1,524,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,350088,0.350088,352456,0.352456,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,77,2,525,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,392969,0.392969,395081,0.395081,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,77,3,526,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,297249,0.297249,299689,0.299689,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,77,4,527,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,893213,0.893213,897998,0.897998,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,77,5,528,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,528063,0.528063,531581,0.531581,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,78,0,529,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,336179,0.336179,338847,0.338847,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,78,1,530,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,945653,0.945653,949312,0.949312,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,78,2,531,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,455707,0.455707,458110,0.45811,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,78,3,532,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,283654,0.283654,285958,0.285958,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,78,4,533,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,391515,0.391515,393938,0.393938,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,78,5,534,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,620632,0.620632,624383,0.624383,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,79,0,535,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,346097,0.346097,348978,0.348978,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,79,1,536,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,334138,0.334138,336453,0.336453,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,79,2,537,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,532116,0.532116,534916,0.534916,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,79,3,538,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,466662,0.466662,469208,0.469208,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,79,4,539,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,292795,0.292795,295162,0.295162,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,79,5,540,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,722521,0.722521,727098,0.727098,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,80,0,541,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,404155,0.404155,407880,0.40788,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
measurement,80,1,542,level_000006/rep_004_seed_1126922093::step_0001,level_000006/rep_004_seed_1126922093,6,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,334065,0.334065,337024,0.337024,81f9cd5038b044c6fdb8fa26b43c0d99c083fc1db803d1ba9bffe26c0db30fc1,True
measurement,80,2,543,level_000012/rep_004_seed_1126922093::step_0002,level_000012/rep_004_seed_1126922093,12,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,334642,0.334642,337187,0.337187,a01275d2342f04427e22de6e257e4c4855c88335ec7ec3c974fba23ce2081405,True
measurement,80,3,544,level_000024/rep_004_seed_1126922093::step_0001,level_000024/rep_004_seed_1126922093,24,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,1091815,1.091815,1095783,1.095783,c03c12ada0722bb118c13d04fc0cf9369f263f5bd74001b1f15e49ff6dd00b85,True
measurement,80,4,545,level_000024/rep_004_seed_1126922093::step_0002,level_000024/rep_004_seed_1126922093,24,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,886573,0.886573,891262,0.891262,5c0206f2638a85c00dbf25dd6b7fd6b5a2541a92ae1b339eca70546522727100,True
measurement,80,5,546,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,285692,0.285692,288476,0.288476,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,81,0,547,level_000006/rep_004_seed_1126922093::step_0002,level_000006/rep_004_seed_1126922093,6,4,1126922093,1,2,step-0002-sales-sum-region-07-2002,1,True,282065,0.282065,284485,0.284485,a7f4c7ef3a872dcea1a6dd94bb58c50ab6dc7400c4568f002e26ac82e966bdc6,True
measurement,81,1,548,level_000012/rep_004_seed_1126922093::step_0001,level_000012/rep_004_seed_1126922093,12,4,1126922093,0,1,step-0001-sales-sum-region-06-2011,0,True,473302,0.473302,476950,0.47695,aa60066ad909c040b6ef401e2d801f1bc30c16b50376947a5bbe5cf3208ac347,True
